Ev,Ho,Nap,Ora,Perc,Ws,Wd
2022,12,1,13,43,1.6,110
2022,12,1,13,44,1.7,90
2022,12,1,13,45,2.8,108
2022,12,1,13,46,2.6,112
2022,12,1,13,47,1.5,88
2022,12,1,13,48,1.1,93
2022,12,1,13,49,1,80
2022,12,1,13,50,2.5,97
2022,12,1,13,51,2,103
2022,12,1,13,52,1.6,71
2022,12,1,13,53,2.1,79
2022,12,1,13,54,2.3,74
2022,12,1,13,55,1.7,68
2022,12,1,13,56,2,75
2022,12,1,13,57,2.3,69
2022,12,1,13,58,2.7,89
2022,12,1,13,59,2.4,84
2022,12,1,14,0,0.8,80
2022,12,1,14,1,1.3,71
2022,12,1,14,2,3,85
2022,12,1,14,3,2.2,102
2022,12,1,14,4,2,92
2022,12,1,14,5,1.8,78
2022,12,1,14,6,2.1,86
2022,12,1,14,7,1.5,110
2022,12,1,14,8,2.1,109
2022,12,1,14,9,1.8,109
2022,12,1,14,10,1.4,102
2022,12,1,14,11,1.6,77
2022,12,1,14,12,2,
2022,12,1,14,13,2.1,72
2022,12,1,14,14,2.2,82
2022,12,1,14,15,2,84
2022,12,1,14,16,2.4,92
2022,12,1,14,17,1.7,102
2022,12,1,14,18,2.7,106
2022,12,1,14,19,1.8,76
2022,12,1,14,20,1.8,70
2022,12,1,14,21,2,68
2022,12,1,14,22,2.3,63
2022,12,1,14,23,1.8,66
2022,12,1,14,24,2.7,90
2022,12,1,14,25,3.2,94
2022,12,1,14,26,2.2,91
2022,12,1,14,27,1.3,
2022,12,1,14,28,1.7,73
2022,12,1,14,29,1.3,67
2022,12,1,14,30,1.4,63
2022,12,1,14,31,1.8,71
2022,12,1,14,32,1,67
2022,12,1,14,33,1.8,59
2022,12,1,14,34,1.9,57
2022,12,1,14,35,2.3,67
2022,12,1,14,36,1.9,59
2022,12,1,14,37,2.3,105
2022,12,1,14,38,1.7,92
2022,12,1,14,39,2.3,89
2022,12,1,14,40,2.8,71
2022,12,1,14,41,2.4,73
2022,12,1,14,42,2.1,73
2022,12,1,14,43,2.2,71
2022,12,1,14,44,2.4,51
2022,12,1,14,45,2.5,64
2022,12,1,14,46,2.5,66
2022,12,1,14,47,1.6,69
2022,12,1,14,48,2.8,79
2022,12,1,14,49,2.7,79
2022,12,1,14,50,2.7,76
2022,12,1,14,51,2.8,86
2022,12,1,14,52,2.3,82
2022,12,1,14,53,1.7,79
2022,12,1,14,54,1.7,64
2022,12,1,14,55,1.5,69
2022,12,1,14,56,1.6,77
2022,12,1,14,57,1.7,82
2022,12,1,14,58,1.7,72
2022,12,1,14,59,1.9,80
2022,12,1,15,0,2.3,78
2022,12,1,15,1,2,85
2022,12,1,15,2,1.4,84
2022,12,1,15,3,1.3,79
2022,12,1,15,4,1.5,87
2022,12,1,15,5,1,71
2022,12,1,15,6,2.1,90
2022,12,1,15,7,1.8,84
2022,12,1,15,8,1.8,100
2022,12,1,15,9,1.7,70
2022,12,1,15,10,1.4,89
2022,12,1,15,11,1.7,77
2022,12,1,15,12,1.8,101
2022,12,1,15,13,2.1,98
2022,12,1,15,14,2.3,93
2022,12,1,15,15,2.6,81
2022,12,1,15,16,2.4,87
2022,12,1,15,17,2.2,87
2022,12,1,15,18,1.9,85
2022,12,1,15,19,1.3,92
2022,12,1,15,20,1.3,70
2022,12,1,15,21,1.1,71
2022,12,1,15,22,1.2,93
2022,12,1,15,23,1.4,77
2022,12,1,15,24,0.6,95
2022,12,1,15,25,2.1,115
2022,12,1,15,26,2.9,109
2022,12,1,15,27,2.9,107
2022,12,1,15,28,2.1,99
2022,12,1,15,29,1.5,105
2022,12,1,15,30,2,114
2022,12,1,15,31,1.6,118
2022,12,1,15,32,1,114
2022,12,1,15,33,0.9,105
2022,12,1,15,34,0.9,84
2022,12,1,15,35,1.7,129
2022,12,1,15,36,1.8,111
2022,12,1,15,37,2.2,140
2022,12,1,15,38,1.5,123
2022,12,1,15,39,1.9,114
2022,12,1,15,40,1.5,99
2022,12,1,15,41,1.3,105
2022,12,1,15,42,2.4,114
2022,12,1,15,43,1.1,65
2022,12,1,15,44,1.4,90
2022,12,1,15,45,1.2,103
2022,12,1,15,46,1.4,121
2022,12,1,15,47,1.1,68
2022,12,1,15,48,1.4,71
2022,12,1,15,49,1.1,76
2022,12,1,15,50,1.1,78
2022,12,1,15,51,1,91
2022,12,1,15,52,1.9,83
2022,12,1,15,53,2.2,90
2022,12,1,15,54,2.1,85
2022,12,1,15,55,1.3,83
2022,12,1,15,56,1.4,55
2022,12,1,15,57,1.5,57
2022,12,1,15,58,1.8,72
2022,12,1,15,59,1.6,72
2022,12,1,16,0,1.5,73
2022,12,1,16,1,1.1,72
2022,12,1,16,2,1,37
2022,12,1,16,3,1.1,57
2022,12,1,16,4,1.2,64
2022,12,1,16,5,0.6,42
2022,12,1,16,6,0.6,56
2022,12,1,16,7,1.3,51
2022,12,1,16,8,1.3,97
2022,12,1,16,9,1.4,88
2022,12,1,16,10,1.3,91
2022,12,1,16,11,1.2,92
2022,12,1,16,12,1.3,93
2022,12,1,16,13,1.7,91
2022,12,1,16,14,1.7,87
2022,12,1,16,15,1.3,112
2022,12,1,16,16,0.4,34
2022,12,1,16,17,1.3,50
2022,12,1,16,18,1.7,57
2022,12,1,16,19,1.1,56
2022,12,1,16,20,0.9,58
2022,12,1,16,21,1.6,62
2022,12,1,16,22,1.5,67
2022,12,1,16,23,1.3,79
2022,12,1,16,24,1.2,74
2022,12,1,16,25,1.1,75
2022,12,1,16,26,1.1,70
2022,12,1,16,27,0.7,92
2022,12,1,16,28,0.5,75
2022,12,1,16,29,0.8,83
2022,12,1,16,30,1,71
2022,12,1,16,31,1.1,69
2022,12,1,16,32,0.8,70
2022,12,1,16,33,1,63
2022,12,1,16,34,0.9,60
2022,12,1,16,35,1,59
2022,12,1,16,36,0.8,62
2022,12,1,16,37,0.8,65
2022,12,1,16,38,1.3,60
2022,12,1,16,39,1,58
2022,12,1,16,40,1.3,60
2022,12,1,16,41,1,63
2022,12,1,16,42,1,76
2022,12,1,16,43,0.9,64
2022,12,1,16,44,1,64
2022,12,1,16,45,1.1,64
2022,12,1,16,46,0.8,64
2022,12,1,16,47,0.7,47
2022,12,1,16,48,1.1,63
2022,12,1,16,49,0.6,48
2022,12,1,16,50,1.5,55
2022,12,1,16,51,1.5,53
2022,12,1,16,52,1.6,62
2022,12,1,16,53,1.4,61
2022,12,1,16,54,1.1,71
2022,12,1,16,55,1.2,71
2022,12,1,16,56,0.9,73
2022,12,1,16,57,1,48
2022,12,1,16,58,1,68
2022,12,1,16,59,1,55
2022,12,1,17,0,1.3,61
2022,12,1,17,1,1.6,66
2022,12,1,17,2,1.5,46
2022,12,1,17,3,1.2,62
2022,12,1,17,4,1.4,56
2022,12,1,17,5,1.1,60
2022,12,1,17,6,1,78
2022,12,1,17,7,0.9,59
2022,12,1,17,8,0.6,65
2022,12,1,17,9,0.8,42
2022,12,1,17,10,1.2,45
2022,12,1,17,11,1.7,53
2022,12,1,17,12,1.4,54
2022,12,1,17,13,1.2,47
2022,12,1,17,14,1.2,46
2022,12,1,17,15,0.7,44
2022,12,1,17,16,1.4,57
2022,12,1,17,17,1,55
2022,12,1,17,18,0.3,21
2022,12,1,17,19,0.5,50
2022,12,1,17,20,0.3,58
2022,12,1,17,21,0.5,21
2022,12,1,17,22,0.9,22
2022,12,1,17,23,0.9,32
2022,12,1,17,24,0.8,35
2022,12,1,17,25,0.7,10
2022,12,1,17,26,0.7,20
2022,12,1,17,27,0.7,23
2022,12,1,17,28,1.1,15
2022,12,1,17,29,0.9,11
2022,12,1,17,30,0.9,27
2022,12,1,17,31,1.1,31
2022,12,1,17,32,1.2,28
2022,12,1,17,33,1.4,7
2022,12,1,17,34,1,13
2022,12,1,17,35,0.7,13
2022,12,1,17,36,0.3,35
2022,12,1,17,37,0.6,24
2022,12,1,17,38,0.9,23
2022,12,1,17,39,1,360
2022,12,1,17,40,0.9,18
2022,12,1,17,41,0.8,16
2022,12,1,17,42,0.9,10
2022,12,1,17,43,1,16
2022,12,1,17,44,0.6,12
2022,12,1,17,45,0.8,5
2022,12,1,17,46,1.2,14
2022,12,1,17,47,0.4,48
2022,12,1,17,48,0.4,64
2022,12,1,17,49,0.7,45
2022,12,1,17,50,0.5,70
2022,12,1,17,51,0.5,36
2022,12,1,17,52,0.6,13
2022,12,1,17,53,1,20
2022,12,1,17,54,0.5,27
2022,12,1,17,55,0.8,19
2022,12,1,17,56,0.7,13
2022,12,1,17,57,0.5,15
2022,12,1,17,58,0.7,337
2022,12,1,17,59,0.3,341
2022,12,1,18,0,0.2,349
2022,12,1,18,1,0.6,20
2022,12,1,18,2,0.7,26
2022,12,1,18,3,0.4,35
2022,12,1,18,4,0.4,34
2022,12,1,18,5,0.5,24
2022,12,1,18,6,0.9,356
2022,12,1,18,7,1,10
2022,12,1,18,8,0.7,
2022,12,1,18,9,0.8,8
2022,12,1,18,10,0.7,5
2022,12,1,18,11,0.6,20
2022,12,1,18,12,1.1,3
2022,12,1,18,13,1.3,2
2022,12,1,18,14,1.1,1
2022,12,1,18,15,1.3,357
2022,12,1,18,16,1.2,2
2022,12,1,18,17,1.2,13
2022,12,1,18,18,0.8,9
2022,12,1,18,19,0.8,15
2022,12,1,18,20,0.4,16
2022,12,1,18,21,0.7,357
2022,12,1,18,22,0.9,19
2022,12,1,18,23,0.5,14
2022,12,1,18,24,0.2,10
2022,12,1,18,25,0.7,7
2022,12,1,18,26,0.9,39
2022,12,1,18,27,0.2,37
2022,12,1,18,28,0,314
2022,12,1,18,29,0,4
2022,12,1,18,30,0.3,22
2022,12,1,18,31,0.6,43
2022,12,1,18,32,0.6,17
2022,12,1,18,33,0.7,18
2022,12,1,18,34,0.9,35
2022,12,1,18,35,0.9,37
2022,12,1,18,36,0.6,34
2022,12,1,18,37,0.7,7
2022,12,1,18,38,0.8,1
2022,12,1,18,39,0.6,359
2022,12,1,18,40,1.1,353
2022,12,1,18,41,1.3,1
2022,12,1,18,42,1.3,3
2022,12,1,18,43,1.1,7
2022,12,1,18,44,1.2,5
2022,12,1,18,45,1.3,355
2022,12,1,18,46,1.4,8
2022,12,1,18,47,1,37
2022,12,1,18,48,0.8,32
2022,12,1,18,49,0.9,20
2022,12,1,18,50,0.7,29
2022,12,1,18,51,1.2,31
2022,12,1,18,52,1.4,11
2022,12,1,18,53,1.3,16
2022,12,1,18,54,0.9,9
2022,12,1,18,55,0.9,22
2022,12,1,18,56,1.1,7
2022,12,1,18,57,1.2,3
2022,12,1,18,58,1.5,4
2022,12,1,18,59,1.7,8
2022,12,1,19,0,1.3,
2022,12,1,19,1,0.9,6
2022,12,1,19,2,1.1,355
2022,12,1,19,3,1.4,355
2022,12,1,19,4,1.3,357
2022,12,1,19,5,1,5
2022,12,1,19,6,1.3,353
2022,12,1,19,7,1.5,353
2022,12,1,19,8,1.3,355
2022,12,1,19,9,1.2,354
2022,12,1,19,10,1.3,349
2022,12,1,19,11,1.7,356
2022,12,1,19,12,1.7,345
2022,12,1,19,13,1.9,347
2022,12,1,19,14,1.7,342
2022,12,1,19,15,1.7,349
2022,12,1,19,16,1.8,344
2022,12,1,19,17,1.9,350
2022,12,1,19,18,2.2,346
2022,12,1,19,19,2.1,347
2022,12,1,19,20,2.4,349
2022,12,1,19,21,2.3,347
2022,12,1,19,22,2.3,347
2022,12,1,19,23,2.6,347
2022,12,1,19,24,2.6,349
2022,12,1,19,25,2.3,349
2022,12,1,19,26,2.1,347
2022,12,1,19,27,2.1,349
2022,12,1,19,28,2.1,350
2022,12,1,19,29,2.2,353
2022,12,1,19,30,1.9,
2022,12,1,19,31,1.9,349
2022,12,1,19,32,1.8,351
2022,12,1,19,33,1.9,348
2022,12,1,19,34,2,351
2022,12,1,19,35,1.8,357
2022,12,1,19,36,1.6,0
2022,12,1,19,37,1.5,358
2022,12,1,19,38,1.6,355
2022,12,1,19,39,1.4,354
2022,12,1,19,40,1.3,344
2022,12,1,19,41,1.2,345
2022,12,1,19,42,1.2,340
2022,12,1,19,43,1,336
2022,12,1,19,44,1.1,353
2022,12,1,19,45,0.2,17
2022,12,1,19,46,0.2,353
2022,12,1,19,47,0,
2022,12,1,19,48,0,
2022,12,1,19,49,0,
2022,12,1,19,50,0,
2022,12,1,19,51,0,
2022,12,1,19,52,0,281
2022,12,1,19,53,0,
2022,12,1,19,54,0,
2022,12,1,19,55,0,270
2022,12,1,19,56,0.5,293
2022,12,1,19,57,0,
2022,12,1,19,58,0.9,303
2022,12,1,19,59,0.9,315
2022,12,1,20,0,1,315
2022,12,1,20,1,1,327
2022,12,1,20,2,0.8,331
2022,12,1,20,3,1.1,334
2022,12,1,20,4,1.1,338
2022,12,1,20,5,1.3,330
2022,12,1,20,6,1.3,334
2022,12,1,20,7,1.1,332
2022,12,1,20,8,1,326
2022,12,1,20,9,1.1,322
2022,12,1,20,10,1,319
2022,12,1,20,11,1,321
2022,12,1,20,12,1,322
2022,12,1,20,13,0.9,317
2022,12,1,20,14,1.1,318
2022,12,1,20,15,1.2,312
2022,12,1,20,16,1,314
2022,12,1,20,17,1,310
2022,12,1,20,18,0.8,
2022,12,1,20,19,0.7,310
2022,12,1,20,20,0.6,318
2022,12,1,20,21,0.6,332
2022,12,1,20,22,0.7,340
2022,12,1,20,23,0.8,344
2022,12,1,20,24,1,346
2022,12,1,20,25,1.1,344
2022,12,1,20,26,1.4,341
2022,12,1,20,27,1.1,341
2022,12,1,20,28,1,348
2022,12,1,20,29,0.6,349
2022,12,1,20,30,0.4,342
2022,12,1,20,31,0.7,339
2022,12,1,20,32,0.7,334
2022,12,1,20,33,0.9,330
2022,12,1,20,34,1.1,334
2022,12,1,20,35,1.1,334
2022,12,1,20,36,1,333
2022,12,1,20,37,1,337
2022,12,1,20,38,1.2,341
2022,12,1,20,39,1.1,340
2022,12,1,20,40,0.7,341
2022,12,1,20,41,0.3,343
2022,12,1,20,42,0,
2022,12,1,20,43,0,
2022,12,1,20,44,0,
2022,12,1,20,45,0,304
2022,12,1,20,46,0,296
2022,12,1,20,47,0.4,300
2022,12,1,20,48,0.3,298
2022,12,1,20,49,0.2,297
2022,12,1,20,50,0,349
2022,12,1,20,51,0.1,336
2022,12,1,20,52,0,352
2022,12,1,20,53,0.1,343
2022,12,1,20,54,0.3,339
2022,12,1,20,55,0.1,358
2022,12,1,20,56,0.6,351
2022,12,1,20,57,0.5,359
2022,12,1,20,58,0.2,20
2022,12,1,20,59,0.1,45
2022,12,1,21,0,0,
2022,12,1,21,1,0,
2022,12,1,21,2,0,
2022,12,1,21,3,0,
2022,12,1,21,4,0,
2022,12,1,21,5,0,
2022,12,1,21,6,0,
2022,12,1,21,7,0,
2022,12,1,21,8,0,
2022,12,1,21,9,0,
2022,12,1,21,10,0,
2022,12,1,21,11,0,
2022,12,1,21,12,0,
2022,12,1,21,13,0,
2022,12,1,21,14,0,
2022,12,1,21,15,0,
2022,12,1,21,16,0,197
2022,12,1,21,17,0,
2022,12,1,21,18,0,
2022,12,1,21,19,0,
2022,12,1,21,20,0,
2022,12,1,21,21,0,
2022,12,1,21,22,0,
2022,12,1,21,23,0,
2022,12,1,21,24,0,
2022,12,1,21,25,0,
2022,12,1,21,26,0,
2022,12,1,21,27,0,51
2022,12,1,21,28,0,
2022,12,1,21,29,0,
2022,12,1,21,30,0,
2022,12,1,21,31,0,
2022,12,1,21,32,0,
2022,12,1,21,33,0,
2022,12,1,21,34,0,
2022,12,1,21,35,0,
2022,12,1,21,36,0,
2022,12,1,21,37,0,214
2022,12,1,21,38,0,208
2022,12,1,21,39,0,
2022,12,1,21,40,0,
2022,12,1,21,41,0.4,324
2022,12,1,21,42,0.6,328
2022,12,1,21,43,0.4,316
2022,12,1,21,44,0.3,310
2022,12,1,21,45,0.2,285
2022,12,1,21,46,0,297
2022,12,1,21,47,0,
2022,12,1,21,48,0,
2022,12,1,21,49,0,
2022,12,1,21,50,0.1,314
2022,12,1,21,51,0.3,334
2022,12,1,21,52,0.1,343
2022,12,1,21,53,0,346
2022,12,1,21,54,0,
2022,12,1,21,55,0,
2022,12,1,21,56,0,
2022,12,1,21,57,0,
2022,12,1,21,58,0,
2022,12,1,21,59,0,
2022,12,1,22,0,0,
2022,12,1,22,1,0,
2022,12,1,22,2,0,
2022,12,1,22,3,0,
2022,12,1,22,4,0,
2022,12,1,22,5,0,
2022,12,1,22,6,0,149
2022,12,1,22,7,0,
2022,12,1,22,8,0,
2022,12,1,22,9,0,
2022,12,1,22,10,0,
2022,12,1,22,11,0,
2022,12,1,22,12,0,73
2022,12,1,22,13,0,48
2022,12,1,22,14,0,45
2022,12,1,22,15,0,
2022,12,1,22,16,0,69
2022,12,1,22,17,0,59
2022,12,1,22,18,0,67
2022,12,1,22,19,0,
2022,12,1,22,20,0,80
2022,12,1,22,21,0,
2022,12,1,22,22,0,
2022,12,1,22,23,0,
2022,12,1,22,24,0,
2022,12,1,22,25,0,
2022,12,1,22,26,0.1,106
2022,12,1,22,27,0.1,
2022,12,1,22,28,0.4,
2022,12,1,22,29,0.9,182
2022,12,1,22,30,1.1,182
2022,12,1,22,31,0.9,177
2022,12,1,22,32,0.6,169
2022,12,1,22,33,0.5,170
2022,12,1,22,34,0.7,181
2022,12,1,22,35,0.5,141
2022,12,1,22,36,0.2,112
2022,12,1,22,37,1.1,95
2022,12,1,22,38,1.3,151
2022,12,1,22,39,1.3,95
2022,12,1,22,40,1.8,125
2022,12,1,22,41,1.6,91
2022,12,1,22,42,1.4,114
2022,12,1,22,43,0.9,104
2022,12,1,22,44,0.5,118
2022,12,1,22,45,1.5,111
2022,12,1,22,46,1.3,101
2022,12,1,22,47,1.4,116
2022,12,1,22,48,1.3,117
2022,12,1,22,49,2.1,108
2022,12,1,22,50,1.7,91
2022,12,1,22,51,2,85
2022,12,1,22,52,1.8,84
2022,12,1,22,53,1.8,
2022,12,1,22,54,1.5,98
2022,12,1,22,55,1.9,90
2022,12,1,22,56,1,81
2022,12,1,22,57,1.5,81
2022,12,1,22,58,2.6,91
2022,12,1,22,59,1.6,76
2022,12,1,23,0,2.1,102
2022,12,1,23,1,1.8,86
2022,12,1,23,2,1.9,90
2022,12,1,23,3,1.7,90
2022,12,1,23,4,1.7,73
2022,12,1,23,5,1.3,102
2022,12,1,23,6,2,78
2022,12,1,23,7,2,86
2022,12,1,23,8,1.4,65
2022,12,1,23,9,1.4,80
2022,12,1,23,10,1.7,79
2022,12,1,23,11,1.3,100
2022,12,1,23,12,2.1,86
2022,12,1,23,13,2.1,91
2022,12,1,23,14,2.1,80
2022,12,1,23,15,1.6,87
2022,12,1,23,16,1.8,82
2022,12,1,23,17,1.4,88
2022,12,1,23,18,1.9,72
2022,12,1,23,19,2.1,90
2022,12,1,23,20,2.4,76
2022,12,1,23,21,2.1,90
2022,12,1,23,22,2.2,94
2022,12,1,23,23,2.2,89
2022,12,1,23,24,1.6,100
2022,12,1,23,25,1.4,91
2022,12,1,23,26,1,64
2022,12,1,23,27,1.3,91
2022,12,1,23,28,1.3,92
2022,12,1,23,29,1.3,59
2022,12,1,23,30,1.6,
2022,12,1,23,31,2.1,58
2022,12,1,23,32,1,80
2022,12,1,23,33,1,88
2022,12,1,23,34,1.5,66
2022,12,1,23,35,1.3,90
2022,12,1,23,36,1.1,51
2022,12,1,23,37,0.6,43
2022,12,1,23,38,0.7,64
2022,12,1,23,39,1.4,61
2022,12,1,23,40,1.6,61
2022,12,1,23,41,1.2,63
2022,12,1,23,42,0.7,110
2022,12,1,23,43,0.6,63
2022,12,1,23,44,0.7,73
2022,12,1,23,45,0.7,44
2022,12,1,23,46,0.8,88
2022,12,1,23,47,1.3,73
2022,12,1,23,48,1.1,54
2022,12,1,23,49,1.3,69
2022,12,1,23,50,2.3,87
2022,12,1,23,51,1.6,54
2022,12,1,23,52,1.3,79
2022,12,1,23,53,1.7,79
2022,12,1,23,54,1.2,80
2022,12,1,23,55,1.2,77
2022,12,1,23,56,1.1,99
2022,12,1,23,57,1.1,73
2022,12,1,23,58,1.6,69
2022,12,1,23,59,1.5,65
2022,12,2,0,0,1,92
2022,12,2,0,1,0.7,14
2022,12,2,0,2,1.3,53
2022,12,2,0,3,1.5,81
2022,12,2,0,4,1.6,55
2022,12,2,0,5,2.7,66
2022,12,2,0,6,2.3,54
2022,12,2,0,7,2.3,53
2022,12,2,0,8,1.8,57
2022,12,2,0,9,1.2,101
2022,12,2,0,10,1.7,52
2022,12,2,0,11,1,97
2022,12,2,0,12,0.6,117
2022,12,2,0,13,0.7,89
2022,12,2,0,14,1.2,101
2022,12,2,0,15,0.4,109
2022,12,2,0,16,0.3,62
2022,12,2,0,17,0,225
2022,12,2,0,18,1,95
2022,12,2,0,19,1.4,101
2022,12,2,0,20,0.9,46
2022,12,2,0,21,1.5,76
2022,12,2,0,22,1.7,83
2022,12,2,0,23,0.9,90
2022,12,2,0,24,0.9,107
2022,12,2,0,25,0.2,48
2022,12,2,0,26,1.1,78
2022,12,2,0,27,1.5,55
2022,12,2,0,28,1.4,66
2022,12,2,0,29,1.9,75
2022,12,2,0,30,1.6,100
2022,12,2,0,31,1.3,53
2022,12,2,0,32,1.5,77
2022,12,2,0,33,1.8,64
2022,12,2,0,34,1.1,77
2022,12,2,0,35,1.4,75
2022,12,2,0,36,1.4,91
2022,12,2,0,37,1,101
2022,12,2,0,38,0.9,77
2022,12,2,0,39,2.2,102
2022,12,2,0,40,1.8,88
2022,12,2,0,41,1.6,90
2022,12,2,0,42,2.2,92
2022,12,2,0,43,1.8,100
2022,12,2,0,44,2.1,79
2022,12,2,0,45,2.4,71
2022,12,2,0,46,1.6,73
2022,12,2,0,47,1.5,84
2022,12,2,0,48,1.5,93
2022,12,2,0,49,1.6,78
2022,12,2,0,50,1,69
2022,12,2,0,51,1.3,95
2022,12,2,0,52,1.4,83
2022,12,2,0,53,0.8,58
2022,12,2,0,54,1.6,77
2022,12,2,0,55,1.6,66
2022,12,2,0,56,1.7,58
2022,12,2,0,57,1.2,69
2022,12,2,0,58,2,83
2022,12,2,0,59,2,89
2022,12,2,1,0,1.6,64
2022,12,2,1,1,1.6,84
2022,12,2,1,2,1.4,77
2022,12,2,1,3,1.4,45
2022,12,2,1,4,1.7,62
2022,12,2,1,5,1.3,77
2022,12,2,1,6,1.8,101
2022,12,2,1,7,1.5,65
2022,12,2,1,8,1.5,70
2022,12,2,1,9,1.5,71
2022,12,2,1,10,1.5,65
2022,12,2,1,11,1.7,71
2022,12,2,1,12,1.8,63
2022,12,2,1,13,2,63
2022,12,2,1,14,2.8,71
2022,12,2,1,15,2,61
2022,12,2,1,16,2.3,58
2022,12,2,1,17,1.8,59
2022,12,2,1,18,1.8,69
2022,12,2,1,19,2.3,61
2022,12,2,1,20,1.5,69
2022,12,2,1,21,2.1,61
2022,12,2,1,22,2,69
2022,12,2,1,23,2.2,61
2022,12,2,1,24,1.7,62
2022,12,2,1,25,1.9,49
2022,12,2,1,26,1.5,46
2022,12,2,1,27,2,55
2022,12,2,1,28,1.5,69
2022,12,2,1,29,1.9,63
2022,12,2,1,30,1.2,76
2022,12,2,1,31,1.8,60
2022,12,2,1,32,1.4,63
2022,12,2,1,33,1.8,58
2022,12,2,1,34,1.2,44
2022,12,2,1,35,2.1,50
2022,12,2,1,36,1.5,54
2022,12,2,1,37,1.3,54
2022,12,2,1,38,0.4,77
2022,12,2,1,39,0.8,66
2022,12,2,1,40,1,85
2022,12,2,1,41,1,80
2022,12,2,1,42,2.1,64
2022,12,2,1,43,1.4,75
2022,12,2,1,44,1.6,73
2022,12,2,1,45,1.7,80
2022,12,2,1,46,1.1,78
2022,12,2,1,47,1.5,71
2022,12,2,1,48,1.7,82
2022,12,2,1,49,0.4,96
2022,12,2,1,50,1.5,46
2022,12,2,1,51,2.2,71
2022,12,2,1,52,1.6,74
2022,12,2,1,53,1.6,79
2022,12,2,1,54,1.9,62
2022,12,2,1,55,1.3,61
2022,12,2,1,56,1.6,69
2022,12,2,1,57,1.8,60
2022,12,2,1,58,1.6,59
2022,12,2,1,59,2,72
2022,12,2,2,0,1.6,77
2022,12,2,2,1,1.4,71
2022,12,2,2,2,1.5,61
2022,12,2,2,3,1.9,64
2022,12,2,2,4,2,84
2022,12,2,2,5,2,67
2022,12,2,2,6,2.4,66
2022,12,2,2,7,2.2,61
2022,12,2,2,8,1.1,87
2022,12,2,2,9,0.5,85
2022,12,2,2,10,0.6,72
2022,12,2,2,11,1.6,76
2022,12,2,2,12,1.5,52
2022,12,2,2,13,2.2,43
2022,12,2,2,14,2.1,84
2022,12,2,2,15,1.2,70
2022,12,2,2,16,2.6,69
2022,12,2,2,17,1.9,70
2022,12,2,2,18,2.4,64
2022,12,2,2,19,1.6,68
2022,12,2,2,20,1.7,53
2022,12,2,2,21,1.7,84
2022,12,2,2,22,1.6,71
2022,12,2,2,23,1.8,79
2022,12,2,2,24,0.9,67
2022,12,2,2,25,0.9,41
2022,12,2,2,26,1.4,45
2022,12,2,2,27,1.5,69
2022,12,2,2,28,1.5,58
2022,12,2,2,29,1.6,53
2022,12,2,2,30,2,42
2022,12,2,2,31,1.6,57
2022,12,2,2,32,1.1,73
2022,12,2,2,33,1.4,51
2022,12,2,2,34,1.7,48
2022,12,2,2,35,2.2,39
2022,12,2,2,36,1.9,72
2022,12,2,2,37,1.8,66
2022,12,2,2,38,1.9,57
2022,12,2,2,39,2.8,55
2022,12,2,2,40,1.9,60
2022,12,2,2,41,1.6,58
2022,12,2,2,42,1.6,58
2022,12,2,2,43,2.2,53
2022,12,2,2,44,1.7,77
2022,12,2,2,45,2.7,58
2022,12,2,2,46,2,76
2022,12,2,2,47,1.8,86
2022,12,2,2,48,1.6,86
2022,12,2,2,49,1.6,93
2022,12,2,2,50,2.1,62
2022,12,2,2,51,2.4,82
2022,12,2,2,52,2.3,54
2022,12,2,2,53,1.3,65
2022,12,2,2,54,1.7,47
2022,12,2,2,55,2.2,66
2022,12,2,2,56,2.8,62
2022,12,2,2,57,1.5,62
2022,12,2,2,58,2,61
2022,12,2,2,59,2.5,53
2022,12,2,3,0,1.2,59
2022,12,2,3,1,0.7,37
2022,12,2,3,2,1.2,90
2022,12,2,3,3,1.6,56
2022,12,2,3,4,2.1,54
2022,12,2,3,5,2.1,65
2022,12,2,3,6,1.7,62
2022,12,2,3,7,2,60
2022,12,2,3,8,1.9,70
2022,12,2,3,9,2.4,64
2022,12,2,3,10,1.9,74
2022,12,2,3,11,2.4,82
2022,12,2,3,12,1.8,55
2022,12,2,3,13,1.5,65
2022,12,2,3,14,2.4,63
2022,12,2,3,15,3.6,59
2022,12,2,3,16,2.7,62
2022,12,2,3,17,1.6,85
2022,12,2,3,18,1.3,44
2022,12,2,3,19,1.2,63
2022,12,2,3,20,1.8,75
2022,12,2,3,21,2.4,82
2022,12,2,3,22,2.6,85
2022,12,2,3,23,1.7,91
2022,12,2,3,24,2.4,84
2022,12,2,3,25,2.7,87
2022,12,2,3,26,1.8,82
2022,12,2,3,27,2.9,59
2022,12,2,3,28,2,73
2022,12,2,3,29,2.6,72
2022,12,2,3,30,3.4,83
2022,12,2,3,31,2.4,72
2022,12,2,3,32,2,68
2022,12,2,3,33,3.4,65
2022,12,2,3,34,2.1,62
2022,12,2,3,35,2.9,83
2022,12,2,3,36,2.2,70
2022,12,2,3,37,2.7,77
2022,12,2,3,38,3.1,62
2022,12,2,3,39,2.7,54
2022,12,2,3,40,2.9,74
2022,12,2,3,41,3.1,69
2022,12,2,3,42,2.2,61
2022,12,2,3,43,1.5,65
2022,12,2,3,44,2.1,82
2022,12,2,3,45,3.1,72
2022,12,2,3,46,2.7,59
2022,12,2,3,47,1.5,104
2022,12,2,3,48,2.8,64
2022,12,2,3,49,3.2,68
